              y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01    y=1.00e+02
x=9.09e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364511e+12  2.382977e+12  2.400722e+12  2.417774e+12  2.434160e+12  2.449906e+12  2.465037e+12  2.479577e+12  2.493548e+12  2.506972e+12  2.519870e+12  2.532262e+12  2.544167e+12  2.555603e+12  2.566587e+12  2.577135e+12  2.587263e+12  2.596985e+12  2.606315e+12  2.615266e+12  2.623851e+12  2.632079e+12  2.639963e+12  2.647512e+12  2.654734e+12  2.661640e+12  2.668237e+12  2.674533e+12  2.680534e+12  2.686249e+12  2.691683e+12  2.696843e+12  2.701735e+12  2.706366e+12  2.710742e+12  2.714869e+12  2.718754e+12  2.722403e+12  2.725824e+12  2.729023e+12  2.732007e+12  2.734785e+12  2.737364e+12  2.739752e+12  2.741957e+12  2.743988e+12  2.745853e+12  2.747561e+12  2.749121e+12  2.750540e+12  2.751829e+12  2.752996e+12  2.754049e+12  2.754995e+12  2.755844e+12  2.756603e+12
x=9.19e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364511e+12  2.382977e+12  2.400722e+12  2.417774e+12  2.434161e+12  2.449907e+12  2.465039e+12  2.479580e+12  2.493552e+12  2.506977e+12  2.519877e+12  2.532271e+12  2.544179e+12  2.555619e+12  2.566607e+12  2.577161e+12  2.587296e+12  2.597027e+12  2.606368e+12  2.615333e+12  2.623932e+12  2.632179e+12  2.640083e+12  2.647656e+12  2.654907e+12  2.661845e+12  2.668477e+12  2.674812e+12  2.680858e+12  2.686621e+12  2.692108e+12  2.697326e+12  2.702280e+12  2.706978e+12  2.711424e+12  2.715625e+12  2.719588e+12  2.723318e+12  2.726823e+12  2.730108e+12  2.733180e+12  2.736047e+12  2.738715e+12  2.741193e+12  2.743488e+12  2.745608e+12  2.747561e+12  2.749355e+12  2.750998e+12  2.752500e+12  2.753867e+12  2.755109e+12  2.756233e+12  2.757248e+12  2.758161e+12  2.758981e+12
x=9.29e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382977e+12  2.400722e+12  2.417775e+12  2.434161e+12  2.449908e+12  2.465040e+12  2.479581e+12  2.493554e+12  2.506981e+12  2.519882e+12  2.532278e+12  2.544188e+12  2.555631e+12  2.566623e+12  2.577182e+12  2.587323e+12  2.597061e+12  2.606411e+12  2.615386e+12  2.623998e+12  2.632260e+12  2.640182e+12  2.647776e+12  2.655050e+12  2.662015e+12  2.668678e+12  2.675048e+12  2.681132e+12  2.686938e+12  2.692472e+12  2.697741e+12  2.702751e+12  2.707508e+12  2.712018e+12  2.716287e+12  2.720321e+12  2.724126e+12  2.727708e+12  2.731073e+12  2.734228e+12  2.737178e+12  2.739932e+12  2.742496e+12  2.744877e+12  2.747083e+12  2.749121e+12  2.750998e+12  2.752724e+12  2.754305e+12  2.755750e+12  2.757067e+12  2.758263e+12  2.759347e+12  2.760325e+12  2.761206e+12
x=9.39e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382977e+12  2.400723e+12  2.417775e+12  2.434162e+12  2.449909e+12  2.465041e+12  2.479583e+12  2.493556e+12  2.506984e+12  2.519886e+12  2.532284e+12  2.544196e+12  2.555640e+12  2.566636e+12  2.577198e+12  2.587344e+12  2.597088e+12  2.606445e+12  2.615429e+12  2.624052e+12  2.632326e+12  2.640263e+12  2.647874e+12  2.655168e+12  2.662156e+12  2.668846e+12  2.675245e+12  2.681363e+12  2.687207e+12  2.692782e+12  2.698096e+12  2.703156e+12  2.707966e+12  2.712534e+12  2.716864e+12  2.720963e+12  2.724836e+12  2.728490e+12  2.731929e+12  2.735161e+12  2.738190e+12  2.741024e+12  2.743670e+12  2.746133e+12  2.748421e+12  2.750540e+12  2.752500e+12  2.754305e+12  2.755965e+12  2.757486e+12  2.758877e+12  2.760145e+12  2.761297e+12  2.762342e+12  2.763285e+12
x=9.49e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382978e+12  2.400723e+12  2.417775e+12  2.434162e+12  2.449910e+12  2.465042e+12  2.479584e+12  2.493558e+12  2.506986e+12  2.519889e+12  2.532288e+12  2.544201e+12  2.555648e+12  2.566645e+12  2.577211e+12  2.587361e+12  2.597110e+12  2.606473e+12  2.615463e+12  2.624095e+12  2.632380e+12  2.640329e+12  2.647954e+12  2.655266e+12  2.662273e+12  2.668985e+12  2.675411e+12  2.681558e+12  2.687433e+12  2.693045e+12  2.698399e+12  2.703502e+12  2.708361e+12  2.712980e+12  2.717365e+12  2.721523e+12  2.725459e+12  2.729178e+12  2.732686e+12  2.735989e+12  2.739092e+12  2.742001e+12  2.744724e+12  2.747265e+12  2.749631e+12  2.751829e+12  2.753867e+12  2.755750e+12  2.757486e+12  2.759083e+12  2.760547e+12  2.761886e+12  2.763106e+12  2.764216e+12  2.765222e+12
x=9.60e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382978e+12  2.400723e+12  2.417775e+12  2.434162e+12  2.449910e+12  2.465043e+12  2.479585e+12  2.493559e+12  2.506987e+12  2.519891e+12  2.532291e+12  2.544205e+12  2.555653e+12  2.566653e+12  2.577221e+12  2.587374e+12  2.597127e+12  2.606494e+12  2.615491e+12  2.624129e+12  2.632423e+12  2.640382e+12  2.648020e+12  2.655346e+12  2.662369e+12  2.669101e+12  2.675548e+12  2.681720e+12  2.687624e+12  2.693267e+12  2.698657e+12  2.703798e+12  2.708699e+12  2.713364e+12  2.717799e+12  2.722011e+12  2.726003e+12  2.729782e+12  2.733353e+12  2.736721e+12  2.739893e+12  2.742873e+12  2.745667e+12  2.748282e+12  2.750722e+12  2.752996e+12  2.755109e+12  2.757067e+12  2.758877e+12  2.760547e+12  2.762082e+12  2.763491e+12  2.764779e+12  2.765955e+12  2.767024e+12
x=9.70e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382978e+12  2.400723e+12  2.417776e+12  2.434163e+12  2.449910e+12  2.465043e+12  2.479585e+12  2.493560e+12  2.506989e+12  2.519893e+12  2.532293e+12  2.544208e+12  2.555658e+12  2.566659e+12  2.577229e+12  2.587384e+12  2.597140e+12  2.606511e+12  2.615513e+12  2.624157e+12  2.632457e+12  2.640426e+12  2.648073e+12  2.655411e+12  2.662449e+12  2.669196e+12  2.675663e+12  2.681856e+12  2.687784e+12  2.693455e+12  2.698875e+12  2.704050e+12  2.708988e+12  2.713694e+12  2.718174e+12  2.722433e+12  2.726476e+12  2.730310e+12  2.733938e+12  2.737367e+12  2.740602e+12  2.743647e+12  2.746509e+12  2.749192e+12  2.751704e+12  2.754049e+12  2.756233e+12  2.758263e+12  2.760145e+12  2.761886e+12  2.763491e+12  2.764968e+12  2.766323e+12  2.767563e+12  2.768695e+12
x=9.80e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382978e+12  2.400723e+12  2.417776e+12  2.434163e+12  2.449910e+12  2.465043e+12  2.479586e+12  2.493561e+12  2.506990e+12  2.519894e+12  2.532295e+12  2.544211e+12  2.555661e+12  2.566663e+12  2.577235e+12  2.587392e+12  2.597150e+12  2.606525e+12  2.615530e+12  2.624179e+12  2.632485e+12  2.640460e+12  2.648116e+12  2.655464e+12  2.662514e+12  2.669275e+12  2.675757e+12  2.681969e+12  2.687918e+12  2.693612e+12  2.699059e+12  2.704264e+12  2.709235e+12  2.713977e+12  2.718496e+12  2.722798e+12  2.726887e+12  2.730770e+12  2.734451e+12  2.737935e+12  2.741227e+12  2.744333e+12  2.747258e+12  2.750006e+12  2.752583e+12  2.754995e+12  2.757248e+12  2.759347e+12  2.761297e+12  2.763106e+12  2.764779e+12  2.766323e+12  2.767744e+12  2.769048e+12  2.770241e+12
x=9.90e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382978e+12  2.400723e+12  2.417776e+12  2.434163e+12  2.449911e+12  2.465044e+12  2.479586e+12  2.493561e+12  2.506990e+12  2.519895e+12  2.532296e+12  2.544213e+12  2.555664e+12  2.566667e+12  2.577239e+12  2.587398e+12  2.597158e+12  2.606535e+12  2.615544e+12  2.624196e+12  2.632507e+12  2.640488e+12  2.648151e+12  2.655507e+12  2.662566e+12  2.669339e+12  2.675835e+12  2.682062e+12  2.688029e+12  2.693744e+12  2.699213e+12  2.704444e+12  2.709444e+12  2.714218e+12  2.718772e+12  2.723112e+12  2.727242e+12  2.731169e+12  2.734898e+12  2.738432e+12  2.741777e+12  2.744939e+12  2.747921e+12  2.750730e+12  2.753369e+12  2.755844e+12  2.758161e+12  2.760325e+12  2.762342e+12  2.764216e+12  2.765955e+12  2.767563e+12  2.769048e+12  2.770414e+12  2.771669e+12
x=1.00e+02  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236860e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364512e+12  2.382978e+12  2.400723e+12  2.417776e+12  2.434163e+12  2.449911e+12  2.465044e+12  2.479586e+12  2.493561e+12  2.506991e+12  2.519896e+12  2.532297e+12  2.544214e+12  2.555666e+12  2.566669e+12  2.577243e+12  2.587403e+12  2.597165e+12  2.606544e+12  2.615554e+12  2.624210e+12  2.632525e+12  2.640511e+12  2.648179e+12  2.655542e+12  2.662609e+12  2.669392e+12  2.675899e+12  2.682139e+12  2.688121e+12  2.693853e+12  2.699343e+12  2.704596e+12  2.709621e+12  2.714423e+12  2.719007e+12  2.723381e+12  2.727548e+12  2.731515e+12  2.735286e+12  2.738866e+12  2.742260e+12  2.745472e+12  2.748508e+12  2.751372e+12  2.754069e+12  2.756603e+12  2.758981e+12  2.761206e+12  2.763285e+12  2.765222e+12  2.767024e+12  2.768695e+12  2.770241e+12  2.771669e+12  2.772983e+12
